Unnamed: 0,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
787,2009,6,19,4,1221,1200,1748.0,1730,AA,1438,N4XSAA,207.0,210,185.0,18.0,21,TUS,ORD,1437,8.0,14,0,N,0,14.0,0.0,0.0,0.0,4.0
788,2009,6,21,6,1232,1200,1810.0,1710,AA,1438,N435AA,218.0,190,193.0,60.0,32,TUS,ORD,1437,8.0,17,0,N,0,0.0,13.0,28.0,0.0,19.0
789,2009,6,22,7,1220,1200,1756.0,1730,AA,1438,N4YFAA,216.0,210,186.0,26.0,20,TUS,ORD,1437,8.0,22,0,N,0,0.0,0.0,24.0,0.0,2.0
790,2009,6,23,1,1230,1200,1804.0,1730,AA,1438,N4XEAA,214.0,210,182.0,34.0,30,TUS,ORD,1437,9.0,23,0,N,0,30.0,0.0,4.0,0.0,0.0
791,2009,6,26,4,1229,1200,1747.0,1730,AA,1438,N4XBAA,198.0,210,179.0,17.0,29,TUS,ORD,1437,7.0,12,0,N,0,8.0,0.0,0.0,0.0,9.0
793,2009,6,8,7,1129,1050,1259.0,1220,AA,1439,N526AA,90.0,90,70.0,39.0,39,MCI,DFW,460,8.0,12,0,N,0,0.0,0.0,0.0,0.0,39.0
794,2009,6,9,1,1108,1050,1322.0,1220,AA,1439,N451AA,134.0,90,94.0,62.0,18,MCI,DFW,460,26.0,14,0,N,0,0.0,0.0,44.0,0.0,18.0
795,2009,6,10,2,1110,1050,1242.0,1220,AA,1439,N5FRAA,92.0,90,66.0,22.0,20,MCI,DFW,460,6.0,20,0,N,0,20.0,0.0,2.0,0.0,0.0
796,2009,6,15,7,1056,1050,1242.0,1220,AA,1439,N431AA,106.0,90,67.0,22.0,6,MCI,DFW,460,29.0,10,0,N,0,0.0,0.0,16.0,0.0,6.0
797,2009,6,17,2,1111,1050,1414.0,1220,AA,1439,N484AA,183.0,90,78.0,114.0,21,MCI,DFW,460,19.0,86,0,N,0,0.0,0.0,93.0,0.0,21.0
799,2009,6,19,4,1215,1050,1339.0,1220,AA,1439,N232AA,84.0,90,62.0,79.0,85,MCI,DFW,460,11.0,11,0,N,0,0.0,0.0,0.0,0.0,79.0
800,2010,6,23,1,1100,1050,1237.0,1220,AA,1439,N534AA,97.0,90,73.0,17.0,10,MCI,DFW,460,11.0,13,0,N,0,0.0,0.0,7.0,0.0,10.0
801,2010,6,30,1,1112,1050,1240.0,1220,AA,1439,N432AA,88.0,90,70.0,20.0,22,MCI,DFW,460,5.0,13,0,N,0,0.0,0.0,0.0,0.0,20.0
802,2010,6,1,7,1311,1255,1450.0,1430,AA,1441,N4XBAA,219.0,215,198.0,20.0,16,DFW,SFO,1464,3.0,18,0,N,0,16.0,0.0,4.0,0.0,0.0
803,2010,6,3,2,1347,1255,1540.0,1430,AA,1441,N4XRAA,233.0,215,212.0,70.0,52,DFW,SFO,1464,7.0,14,0,N,0,52.0,0.0,18.0,0.0,0.0
804,2010,6,5,4,1314,1255,1510.0,1430,AA,1441,N4WRAA,236.0,215,199.0,40.0,19,DFW,SFO,1464,9.0,28,0,N,0,19.0,0.0,21.0,0.0,0.0
805,2010,6,6,5,1314,1255,1503.0,1430,AA,1441,N532AA,229.0,215,197.0,33.0,19,DFW,SFO,1464,9.0,23,0,N,0,7.0,0.0,14.0,0.0,12.0
806,2010,6,7,6,1326,1255,1507.0,1430,AA,1441,N4XCAA,221.0,215,204.0,37.0,31,DFW,SFO,1464,4.0,13,0,N,0,31.0,0.0,6.0,0.0,0.0
807,2010,6,11,3,1324,1255,1515.0,1430,AA,1441,N4XXAA,231.0,215,213.0,45.0,29,DFW,SFO,1464,6.0,12,0,N,0,29.0,0.0,16.0,0.0,0.0
808,2010,6,13,5,1304,1255,1448.0,1430,AA,1441,N4WJAA,224.0,215,194.0,18.0,9,DFW,SFO,1464,9.0,21,0,N,0,6.0,0.0,9.0,0.0,3.0
809,2010,6,19,4,1303,1255,1455.0,1430,AA,1441,N4XCAA,232.0,215,202.0,25.0,8,DFW,SFO,1464,6.0,24,0,N,0,0.0,8.0,17.0,0.0,0.0
810,2010,6,20,5,1421,1255,1620.0,1430,AA,1441,N535AA,239.0,215,206.0,110.0,86,DFW,SFO,1464,5.0,28,0,N,0,1.0,0.0,24.0,0.0,85.0
812,2010,6,24,2,1334,1255,1527.0,1430,AA,1441,N563AA,233.0,215,207.0,57.0,39,DFW,SFO,1464,4.0,22,0,N,0,0.0,0.0,57.0,0.0,0.0
813,2010,6,27,5,1353,1255,1528.0,1430,AA,1441,N4YFAA,215.0,215,178.0,58.0,58,DFW,SFO,1464,7.0,30,0,N,0,0.0,0.0,58.0,0.0,0.0
814,2010,6,29,7,1538,1255,1709.0,1430,AA,1441,N4YGAA,211.0,215,190.0,159.0,163,DFW,SFO,1464,5.0,16,0,N,0,121.0,0.0,0.0,0.0,38.0
817,2010,6,3,2,1809,1635,2109.0,1925,AA,1442,N4WWAA,120.0,110,89.0,104.0,94,ORD,DCA,612,10.0,21,0,N,0,10.0,0.0,26.0,0.0,68.0
818,2010,6,4,3,1735,1635,2043.0,1925,AA,1442,N578AA,128.0,110,106.0,78.0,60,ORD,DCA,612,7.0,15,0,N,0,0.0,0.0,18.0,0.0,60.0
820,2010,6,7,6,1657,1635,2008.0,1925,AA,1442,N590AA,131.0,110,80.0,43.0,22,ORD,DCA,612,7.0,44,0,N,0,0.0,0.0,43.0,0.0,0.0
821,2010,6,9,1,1718,1635,2107.0,1925,AA,1442,N539AA,169.0,110,86.0,102.0,43,ORD,DCA,612,3.0,80,0,N,0,0.0,0.0,74.0,0.0,28.0
822,2010,6,10,2,1641,1635,2143.0,1925,AA,1442,N405AA,242.0,110,87.0,138.0,6,ORD,DCA,612,86.0,69,0,N,0,0.0,0.0,138.0,0.0,0.0
824,2010,6,13,5,1709,1635,2036.0,1925,AA,1442,N242AA,147.0,110,88.0,71.0,34,ORD,DCA,612,7.0,52,0,N,0,0.0,0.0,71.0,0.0,0.0
825,2010,6,15,7,1722,1635,2015.0,1925,AA,1442,N274AA,113.0,110,82.0,50.0,47,ORD,DCA,612,5.0,26,0,N,0,0.0,0.0,9.0,0.0,41.0
828,2010,6,22,7,1714,1635,1955.0,1925,AA,1442,N472AA,101.0,110,85.0,30.0,39,ORD,DCA,612,3.0,13,0,N,0,0.0,0.0,8.0,0.0,22.0
829,2010,6,23,1,1710,1635,2012.0,1925,AA,1442,N523AA,122.0,110,97.0,47.0,35,ORD,DCA,612,4.0,21,0,N,0,0.0,0.0,47.0,0.0,0.0
830,2010,6,26,4,1701,1635,1947.0,1925,AA,1442,N557AA,106.0,110,83.0,22.0,26,ORD,DCA,612,7.0,16,0,N,0,4.0,0.0,0.0,0.0,18.0
831,2010,6,27,5,1702,1635,2035.0,1925,AA,1442,N558AA,153.0,110,95.0,70.0,27,ORD,DCA,612,44.0,14,0,N,0,13.0,0.0,57.0,0.0,0.0
832,2010,6,30,1,1700,1635,1954.0,1925,AA,1442,N259AA,114.0,110,90.0,29.0,25,ORD,DCA,612,5.0,19,0,N,0,0.0,0.0,14.0,0.0,15.0
834,2010,6,14,6,1656,1620,1706.0,1645,AA,1445,N573AA,130.0,145,116.0,21.0,36,DFW,PHX,868,4.0,10,0,N,0,10.0,0.0,0.0,0.0,11.0
835,2010,6,17,2,1711,1620,1745.0,1645,AA,1445,N559AA,154.0,145,126.0,60.0,51,DFW,PHX,868,8.0,20,0,N,0,0.0,9.0,9.0,0.0,42.0
836,2010,6,19,4,1721,1620,1748.0,1645,AA,1445,N201AA,147.0,145,126.0,63.0,61,DFW,PHX,868,6.0,15,0,N,0,0.0,45.0,2.0,0.0,16.0
839,2010,6,14,6,1338,1250,1559.0,1450,AA,1445,N573AA,201.0,180,168.0,69.0,48,RIC,DFW,1158,17.0,16,0,N,0,0.0,21.0,21.0,0.0,27.0
840,2010,6,15,7,1310,1250,1516.0,1450,AA,1445,N541AA,186.0,180,159.0,26.0,20,RIC,DFW,1158,11.0,16,0,N,0,0.0,0.0,6.0,0.0,20.0
841,2010,6,26,4,1310,1250,1505.0,1450,AA,1445,N454AA,175.0,180,154.0,15.0,20,RIC,DFW,1158,11.0,10,0,N,0,0.0,0.0,0.0,0.0,15.0
843,2010,6,28,6,1313,1250,1523.0,1450,AA,1445,N253AA,190.0,180,161.0,33.0,23,RIC,DFW,1158,15.0,14,0,N,0,0.0,0.0,10.0,0.0,23.0
844,2010,6,29,7,1335,1250,1543.0,1450,AA,1445,N518AA,188.0,180,164.0,53.0,45,RIC,DFW,1158,12.0,12,0,N,0,0.0,0.0,8.0,0.0,45.0
846,2010,6,2,1,2155,2105,2317.0,2220,AA,1446,N4WJAA,82.0,75,62.0,57.0,50,LAX,SFO,337,5.0,15,0,N,0,0.0,0.0,7.0,0.0,50.0
847,2010,6,3,2,2220,2105,2350.0,2220,AA,1446,N259AA,90.0,75,72.0,90.0,75,LAX,SFO,337,3.0,15,0,N,0,0.0,0.0,63.0,0.0,27.0
848,2010,6,5,4,2303,2105,54.0,2220,AA,1446,N290AA,111.0,75,73.0,154.0,118,LAX,SFO,337,10.0,28,0,N,0,0.0,0.0,85.0,0.0,69.0
852,2010,6,19,4,2241,2105,2355.0,2220,AA,1446,N4WUAA,74.0,75,53.0,95.0,96,LAX,SFO,337,3.0,18,0,N,0,0.0,0.0,0.0,0.0,95.0
854,2010,6,23,1,2233,2105,2346.0,2220,AA,1446,N550AA,73.0,75,53.0,86.0,88,LAX,SFO,337,4.0,16,0,N,0,0.0,0.0,0.0,0.0,86.0
856,2010,6,25,3,2323,2105,36.0,2220,AA,1446,N4XUAA,73.0,75,51.0,136.0,138,LAX,SFO,337,9.0,13,0,N,0,0.0,0.0,0.0,0.0,136.0
857,2010,6,26,4,2237,2105,1.0,2220,AA,1446,N424AA,84.0,75,61.0,101.0,92,LAX,SFO,337,4.0,19,0,N,0,0.0,0.0,9.0,0.0,92.0
858,2010,6,27,5,2206,2105,2315.0,2220,AA,1446,N532AA,69.0,75,48.0,55.0,61,LAX,SFO,337,4.0,17,0,N,0,0.0,0.0,0.0,0.0,55.0
859,2010,6,29,7,2208,2105,2324.0,2220,AA,1446,N521AA,76.0,75,52.0,64.0,63,LAX,SFO,337,8.0,16,0,N,0,0.0,0.0,1.0,0.0,63.0
860,2010,6,1,7,1415,1340,1635.0,1555,AA,1447,N241AA,140.0,135,109.0,40.0,35,ORD,MSY,837,3.0,28,0,N,0,12.0,0.0,5.0,0.0,23.0
862,2010,6,3,2,1419,1340,1651.0,1555,AA,1447,N476AA,152.0,135,112.0,56.0,39,ORD,MSY,837,3.0,37,0,N,0,0.0,0.0,28.0,0.0,28.0
864,2010,6,6,5,1414,1340,1644.0,1555,AA,1447,N474AA,150.0,135,118.0,49.0,34,ORD,MSY,837,6.0,26,0,N,0,0.0,0.0,35.0,0.0,14.0
866,2010,6,8,7,1424,1340,1744.0,1555,AA,1447,N417AA,200.0,135,106.0,109.0,44,ORD,MSY,837,4.0,90,0,N,0,0.0,0.0,69.0,0.0,40.0
867,2010,6,9,1,1401,1340,1633.0,1555,AA,1447,N406AA,152.0,135,129.0,38.0,21,ORD,MSY,837,6.0,17,0,N,0,0.0,0.0,30.0,0.0,8.0
868,2010,6,11,3,1421,1340,1635.0,1555,AA,1447,N258AA,134.0,135,106.0,40.0,41,ORD,MSY,837,3.0,25,0,N,0,40.0,0.0,0.0,0.0,0.0
869,2010,6,12,4,1353,1340,1617.0,1555,AA,1447,N450AA,144.0,135,107.0,22.0,13,ORD,MSY,837,5.0,32,0,N,0,13.0,0.0,9.0,0.0,0.0
870,2010,6,13,5,1416,1340,1732.0,1555,AA,1447,N406AA,196.0,135,173.0,97.0,36,ORD,MSY,837,3.0,20,0,N,0,0.0,0.0,61.0,0.0,36.0
873,2010,6,16,1,1406,1340,1614.0,1555,AA,1447,N4WKAA,128.0,135,107.0,19.0,26,ORD,MSY,837,4.0,17,0,N,0,10.0,0.0,0.0,0.0,9.0
874,2010,6,17,2,1530,1340,1737.0,1555,AA,1447,N495AA,127.0,135,113.0,102.0,110,ORD,MSY,837,4.0,10,0,N,0,85.0,0.0,0.0,0.0,17.0
875,2010,6,18,3,1415,1340,1616.0,1555,AA,1447,N441AA,121.0,135,104.0,21.0,35,ORD,MSY,837,2.0,15,0,N,0,6.0,0.0,0.0,0.0,15.0
876,2010,6,19,4,1459,1340,1720.0,1555,AA,1447,N521AA,141.0,135,113.0,85.0,79,ORD,MSY,837,4.0,24,0,N,0,0.0,0.0,6.0,0.0,79.0
878,2010,6,22,7,1406,1340,1615.0,1555,AA,1447,N453AA,129.0,135,111.0,20.0,26,ORD,MSY,837,5.0,13,0,N,0,3.0,0.0,0.0,0.0,17.0
879,2010,6,23,1,1434,1340,1630.0,1555,AA,1447,N452AA,116.0,135,100.0,35.0,54,ORD,MSY,837,3.0,13,0,N,0,1.0,0.0,0.0,0.0,34.0
881,2010,6,25,3,1629,1340,1845.0,1555,AA,1447,N236AA,136.0,135,110.0,170.0,169,ORD,MSY,837,2.0,24,0,N,0,94.0,0.0,1.0,0.0,75.0
882,2010,6,26,4,1524,1340,1740.0,1555,AA,1447,N430AA,136.0,135,111.0,105.0,104,ORD,MSY,837,2.0,23,0,N,0,101.0,0.0,4.0,0.0,0.0
883,2010,6,27,5,1350,1340,1613.0,1555,AA,1447,N262AA,143.0,135,109.0,18.0,10,ORD,MSY,837,4.0,30,0,N,0,0.0,0.0,18.0,0.0,0.0
884,2010,6,28,6,1414,1340,1631.0,1555,AA,1447,N248AA,137.0,135,118.0,36.0,34,ORD,MSY,837,4.0,15,0,N,0,12.0,0.0,2.0,0.0,22.0
885,2010,6,29,7,1403,1340,1619.0,1555,AA,1447,N448AA,136.0,135,111.0,24.0,23,ORD,MSY,837,4.0,21,0,N,0,7.0,0.0,1.0,0.0,16.0
886,2010,6,4,3,1137,1050,1419.0,1335,AA,1448,N538AA,102.0,105,84.0,44.0,47,ORD,DCA,612,5.0,13,0,N,0,15.0,0.0,0.0,0.0,29.0
887,2010,6,5,4,1108,1050,1353.0,1335,AA,1448,N489AA,105.0,105,85.0,18.0,18,ORD,DCA,612,3.0,17,0,N,0,0.0,0.0,18.0,0.0,0.0
888,2010,6,7,6,1116,1050,1418.0,1335,AA,1448,N590AA,122.0,105,81.0,43.0,26,ORD,DCA,612,6.0,35,0,N,0,0.0,0.0,17.0,0.0,26.0
889,2010,6,13,5,1125,1050,1407.0,1335,AA,1448,N413AA,102.0,105,84.0,32.0,35,ORD,DCA,612,7.0,11,0,N,0,5.0,0.0,0.0,0.0,27.0
890,2010,6,14,6,1113,1050,1357.0,1335,AA,1448,N404AA,104.0,105,88.0,22.0,23,ORD,DCA,612,6.0,10,0,N,0,12.0,0.0,0.0,0.0,10.0
891,2010,6,15,7,1208,1050,1442.0,1335,AA,1448,N274AA,94.0,105,80.0,67.0,78,ORD,DCA,612,4.0,10,0,N,0,0.0,0.0,67.0,0.0,0.0
892,2010,6,16,1,1136,1050,1415.0,1335,AA,1448,N4WAAA,99.0,105,78.0,40.0,46,ORD,DCA,612,6.0,15,0,N,0,5.0,0.0,0.0,0.0,35.0
893,2010,6,19,4,1108,1050,1352.0,1335,AA,1448,N525AA,104.0,105,81.0,17.0,18,ORD,DCA,612,3.0,20,0,N,0,0.0,0.0,0.0,0.0,17.0
894,2010,6,26,4,1101,1050,1356.0,1335,AA,1448,N479AA,115.0,105,81.0,21.0,11,ORD,DCA,612,4.0,30,0,N,0,11.0,0.0,10.0,0.0,0.0
895,2010,6,29,7,1127,1050,1413.0,1335,AA,1448,N4YSAA,106.0,105,84.0,38.0,37,ORD,DCA,612,3.0,19,0,N,0,37.0,0.0,1.0,0.0,0.0
896,2010,6,30,1,1133,1050,1414.0,1335,AA,1448,N218AA,101.0,105,87.0,39.0,43,ORD,DCA,612,4.0,10,0,N,0,10.0,0.0,0.0,0.0,29.0
897,2010,6,3,2,1130,1115,1431.0,1335,AA,1450,N424AA,181.0,140,142.0,56.0,15,MSY,ORD,837,7.0,32,0,N,0,0.0,0.0,41.0,0.0,15.0
899,2010,6,5,4,1150,1115,1406.0,1335,AA,1450,N480AA,136.0,140,119.0,31.0,35,MSY,ORD,837,8.0,9,0,N,0,0.0,0.0,31.0,0.0,0.0
900,2010,6,6,5,1126,1115,1421.0,1335,AA,1450,N520AA,175.0,140,118.0,46.0,11,MSY,ORD,837,8.0,49,0,N,0,0.0,0.0,46.0,0.0,0.0
901,2010,6,7,6,1127,1115,1404.0,1335,AA,1450,N576AA,157.0,140,134.0,29.0,12,MSY,ORD,837,9.0,14,0,N,0,0.0,0.0,17.0,0.0,12.0
902,2010,6,8,7,1148,1115,1611.0,1335,AA,1450,N521AA,263.0,140,127.0,156.0,33,MSY,ORD,837,9.0,127,0,N,0,0.0,0.0,156.0,0.0,0.0
903,2010,6,9,1,1121,1115,1352.0,1335,AA,1450,N476AA,151.0,140,118.0,17.0,6,MSY,ORD,837,4.0,29,0,N,0,0.0,0.0,17.0,0.0,0.0
904,2010,6,12,4,1151,1115,1417.0,1335,AA,1450,N4XBAA,146.0,140,117.0,42.0,36,MSY,ORD,837,12.0,17,0,N,0,0.0,0.0,6.0,0.0,36.0
905,2010,6,13,5,1132,1115,1417.0,1335,AA,1450,N442AA,165.0,140,151.0,42.0,17,MSY,ORD,837,5.0,9,0,N,0,0.0,0.0,42.0,0.0,0.0
906,2010,6,15,7,1238,1115,1507.0,1335,AA,1450,N561AA,149.0,140,132.0,92.0,83,MSY,ORD,837,8.0,9,0,N,0,0.0,0.0,64.0,0.0,28.0
907,2010,6,27,5,1158,1115,1418.0,1335,AA,1450,N402AA,140.0,140,115.0,43.0,43,MSY,ORD,837,9.0,16,0,N,0,0.0,0.0,34.0,0.0,9.0
908,2010,6,1,7,1527,1440,1858.0,1759,AA,1450,N442AA,151.0,139,95.0,59.0,47,ORD,EWR,719,10.0,46,0,N,0,0.0,0.0,59.0,0.0,0.0
909,2010,6,3,2,1515,1440,1826.0,1759,AA,1450,N424AA,131.0,139,91.0,27.0,35,ORD,EWR,719,21.0,19,0,N,0,0.0,0.0,7.0,0.0,20.0
910,2010,6,4,3,1602,1440,1924.0,1759,AA,1450,N441AA,142.0,139,93.0,85.0,82,ORD,EWR,719,19.0,30,0,N,0,0.0,0.0,3.0,0.0,82.0
911,2010,6,5,4,1551,1440,1904.0,1759,AA,1450,N481AA,133.0,139,110.0,65.0,71,ORD,EWR,719,12.0,11,0,N,0,0.0,0.0,5.0,0.0,60.0
912,2010,6,6,5,1509,1440,1857.0,1759,AA,1450,N520AA,168.0,139,128.0,58.0,29,ORD,EWR,719,8.0,32,0,N,0,0.0,0.0,42.0,0.0,16.0
913,2010,6,7,6,1533,1440,1836.0,1759,AA,1450,N576AA,123.0,139,93.0,37.0,53,ORD,EWR,719,4.0,26,0,N,0,0.0,0.0,37.0,0.0,0.0
914,2010,6,9,1,1723,1440,2032.0,1759,AA,1450,N453AA,129.0,139,96.0,153.0,163,ORD,EWR,719,5.0,28,0,N,0,114.0,0.0,0.0,0.0,39.0
916,2010,6,13,5,1643,1440,2032.0,1759,AA,1450,N581AA,169.0,139,98.0,153.0,123,ORD,EWR,719,9.0,62,0,N,0,111.0,0.0,30.0,0.0,12.0
918,2010,6,15,7,1552,1440,1932.0,1759,AA,1450,N561AA,160.0,139,100.0,93.0,72,ORD,EWR,719,12.0,48,0,N,0,0.0,0.0,31.0,0.0,62.0
919,2010,6,17,2,1524,1440,1847.0,1759,AA,1450,N507AA,143.0,139,98.0,48.0,44,ORD,EWR,719,16.0,29,0,N,0,0.0,0.0,48.0,0.0,0.0
920,2010,6,19,4,1619,1440,1934.0,1759,AA,1450,N464AA,135.0,139,116.0,95.0,99,ORD,EWR,719,6.0,13,0,N,0,48.0,0.0,0.0,0.0,47.0
921,2010,6,21,6,1511,1440,1841.0,1759,AA,1450,N450AA,150.0,139,119.0,42.0,31,ORD,EWR,719,5.0,26,0,N,0,0.0,0.0,42.0,0.0,0.0
923,2010,6,23,1,1506,1440,1919.0,1759,AA,1450,N293AA,193.0,139,99.0,80.0,26,ORD,EWR,719,12.0,82,0,N,0,0.0,0.0,80.0,0.0,0.0
924,2010,6,24,2,1534,1440,1927.0,1759,AA,1450,N507AA,173.0,139,102.0,88.0,54,ORD,EWR,719,10.0,61,0,N,0,0.0,0.0,88.0,0.0,0.0
925,2010,6,26,4,1500,1440,2002.0,1759,AA,1450,N429AA,242.0,139,117.0,123.0,20,ORD,EWR,719,9.0,116,0,N,0,0.0,0.0,123.0,0.0,0.0
926,2010,6,27,5,1501,1440,1816.0,1759,AA,1450,N402AA,135.0,139,94.0,17.0,21,ORD,EWR,719,27.0,14,0,N,0,0.0,0.0,6.0,0.0,11.0
927,2010,6,28,6,1533,1440,1942.0,1759,AA,1450,N406AA,189.0,139,99.0,103.0,53,ORD,EWR,719,6.0,84,0,N,0,0.0,0.0,103.0,0.0,0.0
929,2010,6,2,1,1219,1125,1319.0,1220,AA,1451,N3AHAA,120.0,115,94.0,59.0,54,MIA,MSY,674,6.0,20,0,N,0,0.0,54.0,5.0,0.0,0.0
930,2010,6,7,6,1216,1125,1311.0,1220,AA,1451,N3BMAA,115.0,115,95.0,51.0,51,MIA,MSY,674,3.0,17,0,N,0,17.0,0.0,0.0,0.0,34.0
931,2010,6,12,4,1310,1125,1357.0,1220,AA,1451,N3DGAA,107.0,115,92.0,97.0,105,MIA,MSY,674,2.0,13,0,N,0,97.0,0.0,0.0,0.0,0.0
932,2010,6,13,5,1213,1125,1318.0,1220,AA,1451,N3BAAA,125.0,115,103.0,58.0,48,MIA,MSY,674,4.0,18,0,N,0,48.0,0.0,10.0,0.0,0.0
933,2010,6,18,3,1219,1125,1537.0,1220,AA,1451,N3CPAA,258.0,115,92.0,197.0,54,MIA,MSY,674,6.0,160,0,N,0,0.0,0.0,197.0,0.0,0.0
934,2010,6,19,4,1205,1125,1312.0,1220,AA,1451,N3BNAA,127.0,115,99.0,52.0,40,MIA,MSY,674,3.0,25,0,N,0,12.0,0.0,12.0,0.0,28.0
935,2010,6,25,3,1301,1125,1353.0,1220,AA,1451,N3CSAA,112.0,115,96.0,93.0,96,MIA,MSY,674,4.0,12,0,N,0,93.0,0.0,0.0,0.0,0.0
936,2010,6,26,4,1131,1125,1236.0,1220,AA,1451,N3DDAA,125.0,115,104.0,16.0,6,MIA,MSY,674,5.0,16,0,N,0,6.0,0.0,10.0,0.0,0.0
937,2010,6,29,7,1145,1125,1235.0,1220,AA,1451,N3CGAA,110.0,115,92.0,15.0,20,MIA,MSY,674,5.0,13,0,N,0,2.0,0.0,0.0,0.0,13.0
939,2010,6,7,6,1034,925,1124.0,1025,AA,1451,N3BMAA,50.0,60,36.0,59.0,69,TPA,MIA,204,4.0,10,0,N,0,0.0,0.0,0.0,0.0,59.0
940,2010,6,13,5,1019,925,1130.0,1025,AA,1451,N3CEAA,71.0,60,38.0,65.0,54,TPA,MIA,204,8.0,25,0,N,0,0.0,0.0,11.0,0.0,54.0
943,2010,6,1,7,647,600,1205.0,1135,AA,1452,N409AA,198.0,215,169.0,30.0,47,OAK,DFW,1456,15.0,14,0,N,0,30.0,0.0,0.0,0.0,0.0
945,2010,6,24,2,621,600,1154.0,1135,AA,1452,N458AA,213.0,215,179.0,19.0,21,OAK,DFW,1456,9.0,25,0,N,0,19.0,0.0,0.0,0.0,0.0
946,2010,6,29,7,626,600,1154.0,1135,AA,1452,N493AA,208.0,215,190.0,19.0,26,OAK,DFW,1456,4.0,14,0,N,0,19.0,0.0,0.0,0.0,0.0
949,2010,6,19,4,1437,1340,1915.0,1835,AA,1456,N599AA,158.0,175,133.0,40.0,57,LAS,DFW,1055,9.0,16,0,N,0,0.0,40.0,0.0,0.0,0.0
950,2010,6,20,5,1420,1340,1854.0,1835,AA,1456,N4WBAA,154.0,175,131.0,19.0,40,LAS,DFW,1055,10.0,13,0,N,0,12.0,0.0,0.0,0.0,7.0
952,2010,6,25,3,1406,1340,1903.0,1835,AA,1456,N568AA,177.0,175,130.0,28.0,26,LAS,DFW,1055,21.0,26,0,N,0,0.0,0.0,2.0,0.0,26.0
953,2010,6,26,4,1353,1340,1905.0,1835,AA,1456,N4XXAA,192.0,175,132.0,30.0,13,LAS,DFW,1055,43.0,17,0,N,0,13.0,0.0,17.0,0.0,0.0
955,2010,6,29,7,1347,1340,1915.0,1835,AA,1456,N4YBAA,208.0,175,138.0,40.0,7,LAS,DFW,1055,26.0,44,0,N,0,0.0,0.0,33.0,0.0,7.0
960,2010,6,11,3,1142,1135,1307.0,1250,AA,1456,N4YKAA,85.0,75,42.0,17.0,7,LAX,LAS,236,14.0,29,0,N,0,0.0,0.0,10.0,0.0,7.0
963,2010,6,24,2,1158,1135,1312.0,1250,AA,1456,N4XJAA,74.0,75,45.0,22.0,23,LAX,LAS,236,7.0,22,0,N,0,0.0,0.0,1.0,0.0,21.0
964,2010,6,25,3,1219,1135,1333.0,1250,AA,1456,N568AA,74.0,75,49.0,43.0,44,LAX,LAS,236,9.0,16,0,N,0,0.0,0.0,0.0,0.0,43.0
965,2010,6,26,4,1146,1135,1305.0,1250,AA,1456,N4XXAA,79.0,75,48.0,15.0,11,LAX,LAS,236,13.0,18,0,N,0,2.0,0.0,4.0,0.0,9.0
967,2010,6,2,1,1542,1415,1609.0,1435,AA,1457,N520AA,147.0,140,124.0,94.0,87,DFW,PHX,868,4.0,19,0,N,0,5.0,0.0,7.0,0.0,82.0
968,2010,6,9,1,1541,1415,1633.0,1435,AA,1457,N232AA,172.0,140,122.0,118.0,86,DFW,PHX,868,5.0,45,0,N,0,16.0,0.0,32.0,0.0,70.0
969,2010,6,13,5,1449,1415,1515.0,1435,AA,1457,N534AA,146.0,140,122.0,40.0,34,DFW,PHX,868,6.0,18,0,N,0,34.0,0.0,6.0,0.0,0.0
970,2010,6,15,7,1506,1415,1526.0,1435,AA,1457,N200AA,140.0,140,120.0,51.0,51,DFW,PHX,868,5.0,15,0,N,0,50.0,0.0,0.0,0.0,1.0
972,2010,6,18,3,1500,1415,1516.0,1435,AA,1457,N542AA,136.0,140,118.0,41.0,45,DFW,PHX,868,5.0,13,0,N,0,8.0,0.0,0.0,0.0,33.0
973,2010,6,19,4,1511,1415,1538.0,1435,AA,1457,N4YHAA,147.0,140,126.0,63.0,56,DFW,PHX,868,6.0,15,0,N,0,0.0,56.0,7.0,0.0,0.0
974,2010,6,20,5,1520,1415,1546.0,1435,AA,1457,N522AA,146.0,140,123.0,71.0,65,DFW,PHX,868,4.0,19,0,N,0,65.0,0.0,6.0,0.0,0.0
975,2010,6,22,7,1610,1415,1628.0,1435,AA,1457,N531AA,138.0,140,119.0,113.0,115,DFW,PHX,868,4.0,15,0,N,0,113.0,0.0,0.0,0.0,0.0
978,2010,6,29,7,1449,1415,1509.0,1435,AA,1457,N517AA,140.0,140,120.0,34.0,34,DFW,PHX,868,4.0,16,0,N,0,34.0,0.0,0.0,0.0,0.0
984,2010,6,22,7,1421,1355,1741.0,1720,AA,1458,N547AA,140.0,145,114.0,21.0,26,LAX,DEN,862,7.0,19,0,N,0,4.0,0.0,0.0,0.0,17.0
988,2010,6,29,7,1424,1355,1739.0,1720,AA,1458,N499AA,135.0,145,113.0,19.0,29,LAX,DEN,862,5.0,17,0,N,0,9.0,0.0,0.0,0.0,10.0
